Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Wed May 31 2023,SPXW230531C03450000,626.99,0,705,711.5,0,0.2849,0.9729,0.0001,2,3450,SPXW230531P03450000,4.8,0.05,4.2,4.4,229,0.2851,-0.0271,0.0001,2333
Wed May 31 2023,SPXW230531C03460000,0,0,695.2,701.7,0,0.2827,0.972,0.0002,0,3460,SPXW230531P03460000,5.1,-0.3,4.3,4.5,31,0.2825,-0.028,0.0002,114
Wed May 31 2023,SPXW230531C03475000,0,0,680.5,687,0,0.2809,0.9705,0.0002,0,3475,SPXW230531P03475000,5.61,0.51,4.5,4.7,2,0.2789,-0.0295,0.0002,534
Wed May 31 2023,SPXW230531C03480000,0,0,675.6,682.1,0,0.2797,0.97,0.0002,0,3480,SPXW230531P03480000,5.44,0.24,4.6,4.8,1,0.2781,-0.03,0.0002,93
Wed May 31 2023,SPXW230531C03485000,0,0,670.7,677.2,0,0.2775,0.9695,0.0002,0,3485,SPXW230531P03485000,5.57,0.27,4.7,4.9,1,0.2772,-0.0305,0.0002,27
Wed May 31 2023,SPXW230531C03500000,612.08,0,656,662.5,0,0.2734,0.9678,0.0002,31,3500,SPXW230531P03500000,5.3,-0.25,4.9,5.1,1036,0.2735,-0.0322,0.0002,7906
Wed May 31 2023,SPXW230531C03510000,0,0,646.2,652.7,0,0.2714,0.9667,0.0002,0,3510,SPXW230531P03510000,5.5,-0.2,5.1,5.3,34,0.2716,-0.0333,0.0002,90
Wed May 31 2023,SPXW230531C03525000,0,0,631.6,638.1,0,0.2681,0.9648,0.0002,0,3525,SPXW230531P03525000,6.1,0.1,5.3,5.6,23,0.2682,-0.0352,0.0002,297
Wed May 31 2023,SPXW230531C03530000,0,0,626.7,633.2,0,0.2672,0.9642,0.0002,0,3530,SPXW230531P03530000,6.35,0.25,5.4,5.6,10,0.2668,-0.0358,0.0002,111
Wed May 31 2023,SPXW230531C03540000,0,0,617,623.4,0,0.265,0.9629,0.0002,0,3540,SPXW230531P03540000,6.4,0.1,5.6,5.8,3,0.2647,-0.0371,0.0002,76
Wed May 31 2023,SPXW230531C03550000,0,0,607.2,613.7,0,0.2624,0.9614,0.0002,2,3550,SPXW230531P03550000,6.51,-0.09,5.8,6,44,0.2625,-0.0385,0.0002,1528
Wed May 31 2023,SPXW230531C03560000,530.01,0,597.5,604,0,0.2605,0.96,0.0002,13,3560,SPXW230531P03560000,6.87,0.07,6,6.3,31,0.2607,-0.04,0.0002,294
Wed May 31 2023,SPXW230531C03575000,610.11,0,582.9,589.4,0,0.2571,0.9576,0.0002,1,3575,SPXW230531P03575000,7.2,0,6.4,6.6,9,0.2577,-0.0424,0.0002,498
Wed May 31 2023,SPXW230531C03580000,447.77,0,578.1,584.5,0,0.2576,0.9568,0.0002,3,3580,SPXW230531P03580000,7.1,-0.2,6.5,6.7,25,0.2565,-0.0432,0.0002,123
Wed May 31 2023,SPXW230531C03585000,0,0,573.2,579.7,0,0.255,0.956,0.0002,0,3585,SPXW230531P03585000,8,0.6,6.6,6.9,57,0.2557,-0.044,0.0002,577
Wed May 31 2023,SPXW230531C03590000,0,0,568.4,574.8,0,0.2555,0.9551,0.0003,0,3590,SPXW230531P03590000,8.3,0.7,6.7,7,2,0.2545,-0.0449,0.0003,122
Wed May 31 2023,SPXW230531C03595000,0,0,563.5,570,0,0.2533,0.9542,0.0003,0,3595,SPXW230531P03595000,7.8,0.1,6.9,7.1,8,0.2536,-0.0458,0.0003,46
Wed May 31 2023,SPXW230531C03600000,525.72,0,558.7,565.2,0,0.2532,0.9533,0.0003,10,3600,SPXW230531P03600000,7.52,-0.4,7,7.2,62,0.2523,-0.0466,0.0003,2725
Wed May 31 2023,SPXW230531C03605000,0,0,553.9,560.3,0,0.2514,0.9524,0.0003,0,3605,SPXW230531P03605000,8.41,0.41,7.1,7.4,2,0.2514,-0.0476,0.0003,59
Wed May 31 2023,SPXW230531C03610000,549.49,0,549,555.5,0,0.251,0.9514,0.0003,1,3610,SPXW230531P03610000,9,0.8,7.3,7.5,2,0.2505,-0.0485,0.0003,256
Wed May 31 2023,SPXW230531C03620000,0,0,539.4,545.8,0,0.2483,0.9495,0.0003,0,3620,SPXW230531P03620000,8.17,-0.33,7.6,7.8,7,0.2486,-0.0505,0.0003,105
Wed May 31 2023,SPXW230531C03625000,535.93,0,534.6,541,0,0.2474,0.9485,0.0003,3,3625,SPXW230531P03625000,7.78,-0.92,7.7,7.9,7,0.2472,-0.0515,0.0003,2182
Wed May 31 2023,SPXW230531C03650000,360.9,0,510.5,517,0,0.243,0.9429,0.0003,7,3650,SPXW230531P03650000,9,-0.6,8.5,8.8,31,0.2426,-0.057,0.0003,798
Wed May 31 2023,SPXW230531C03660000,387.53,0,500.9,507.4,0,0.2401,0.9405,0.0003,3,3660,SPXW230531P03660000,10.81,-0.5,8.9,9.1,18,0.2406,-0.0595,0.0003,68
Wed May 31 2023,SPXW230531C03670000,366.85,0,491.4,497.8,0,0.2386,0.938,0.0004,2,3670,SPXW230531P03670000,9.97,-0.43,9.2,9.5,7,0.2386,-0.062,0.0004,102
Wed May 31 2023,SPXW230531C03675000,373.51,0,486.6,493,0,0.2383,0.9367,0.0004,2,3675,SPXW230531P03675000,10.45,-0.15,9.4,9.7,65,0.2376,-0.0633,0.0004,2149
Wed May 31 2023,SPXW230531C03690000,323.99,0,472.3,478.7,0,0.2354,0.9326,0.0004,27,3690,SPXW230531P03690000,12.68,1.43,10,10.3,21,0.2347,-0.0674,0.0004,108
Wed May 31 2023,SPXW230531C03700000,442.7,0,462.8,469.2,0,0.2325,0.9297,0.0004,23,3700,SPXW230531P03700000,11.1,-0.6,10.5,10.7,307,0.2329,-0.0703,0.0004,2433
Wed May 31 2023,SPXW230531C03710000,367.89,0,453.3,459.7,0,0.2308,0.9266,0.0004,3,3710,SPXW230531P03710000,13.27,1.02,10.9,11.2,9,0.231,-0.0734,0.0004,723
Wed May 31 2023,SPXW230531C03720000,309.18,0,443.9,450.2,0,0.2297,0.9234,0.0004,43,3720,SPXW230531P03720000,12.33,-0.47,11.4,11.7,4,0.2293,-0.0766,0.0004,328
Wed May 31 2023,SPXW230531C03725000,459.56,6.81,439.2,445.5,2,0.2282,0.9217,0.0004,72,3725,SPXW230531P03725000,14.5,1.45,11.7,11.9,4,0.2283,-0.0783,0.0004,531
Wed May 31 2023,SPXW230531C03730000,347.51,0,434.4,440.8,0,0.2271,0.92,0.0004,7,3730,SPXW230531P03730000,15.08,1.78,11.9,12.2,1,0.2274,-0.08,0.0004,326
Wed May 31 2023,SPXW230531C03735000,406.62,0,429.7,436.1,0,0.226,0.9183,0.0005,6,3735,SPXW230531P03735000,13.3,-0.3,12.2,12.5,21,0.2266,-0.0817,0.0005,43
Wed May 31 2023,SPXW230531C03740000,406.7,0,425,431.4,0,0.226,0.9165,0.0005,15,3740,SPXW230531P03740000,14.5,0.6,12.4,12.7,1,0.2254,-0.0835,0.0005,441
Wed May 31 2023,SPXW230531C03750000,398.12,0,415.7,422,0,0.2234,0.9128,0.0005,158,3750,SPXW230531P03750000,14.27,-0.23,13,13.3,27,0.2238,-0.0872,0.0005,770
Wed May 31 2023,SPXW230531C03755000,282.76,0,411,417.3,0,0.2226,0.9109,0.0005,10,3755,SPXW230531P03755000,16.45,1.65,13.3,13.6,80,0.2229,-0.0891,0.0005,6387
Wed May 31 2023,SPXW230531C03760000,388.4,0,406.3,412.6,0,0.2216,0.9089,0.0005,29,3760,SPXW230531P03760000,14.95,-0.4,13.6,13.9,62,0.222,-0.0911,0.0005,95
Wed May 31 2023,SPXW230531C03765000,386.88,0,401.7,408,0,0.2214,0.9069,0.0005,22,3765,SPXW230531P03765000,14,-1.5,13.9,14.2,21,0.2211,-0.0931,0.0005,30
Wed May 31 2023,SPXW230531C03770000,379.82,0,397,403.3,0,0.2199,0.9048,0.0005,57,3770,SPXW230531P03770000,15.22,-0.63,14.2,14.5,3,0.2201,-0.0951,0.0005,3804
Wed May 31 2023,SPXW230531C03775000,258.48,0,392.4,398.6,0,0.219,0.9028,0.0005,52,3775,SPXW230531P03775000,15.3,-0.9,14.5,14.8,22,0.2191,-0.0972,0.0005,452
Wed May 31 2023,SPXW230531C03780000,366.15,0,387.8,394,0,0.2186,0.9006,0.0006,161,3780,SPXW230531P03780000,16.39,-0.16,14.9,15.2,2,0.2185,-0.0994,0.0006,105
Wed May 31 2023,SPXW230531C03785000,275.31,0,383.2,389.4,0,0.2175,0.8984,0.0006,14,3785,SPXW230531P03785000,16.45,-0.45,15.2,15.5,1,0.2174,-0.1016,0.0006,89
Wed May 31 2023,SPXW230531C03790000,370.71,0,378.5,384.7,0,0.2163,0.8962,0.0006,329,3790,SPXW230531P03790000,16.56,-0.74,15.6,15.9,16,0.2168,-0.1038,0.0006,2046
Wed May 31 2023,SPXW230531C03795000,283.61,0,373.9,380.1,0,0.2162,0.8938,0.0006,37,3795,SPXW230531P03795000,19.85,2.2,15.9,16.2,2,0.2156,-0.1061,0.0006,131
Wed May 31 2023,SPXW230531C03800000,340.21,0,369.3,375.5,0,0.2151,0.8915,0.0006,192,3800,SPXW230531P03800000,17.05,-0.65,16.3,16.6,40,0.2149,-0.1085,0.0006,4246
Wed May 31 2023,SPXW230531C03805000,311.88,0,364.8,370.9,0,0.2138,0.8891,0.0006,33,3805,SPXW230531P03805000,18.95,0.5,16.6,17,6,0.2139,-0.1109,0.0006,34
Wed May 31 2023,SPXW230531C03810000,331.36,0,360.2,366.3,0,0.2129,0.8866,0.0006,35,3810,SPXW230531P03810000,18.67,-0.18,17,17.4,76,0.2131,-0.1134,0.0006,178
Wed May 31 2023,SPXW230531C03820000,331.51,0,351.1,357.2,0,0.2111,0.8815,0.0006,37,3820,SPXW230531P03820000,20.22,0.47,17.8,18.2,11,0.2113,-0.1184,0.0006,89
Wed May 31 2023,SPXW230531C03825000,293.68,0,346.5,352.6,0,0.2103,0.8789,0.0007,84,3825,SPXW230531P03825000,17.87,-2.28,18.3,18.6,2,0.2106,-0.1211,0.0007,317
Wed May 31 2023,SPXW230531C03830000,232.68,0,342,348,0,0.2094,0.8762,0.0007,32,3830,SPXW230531P03830000,20.7,0.05,18.7,19,4,0.2096,-0.1238,0.0007,161
Wed May 31 2023,SPXW230531C03835000,266.16,0,337.5,343.5,0,0.2086,0.8735,0.0007,43,3835,SPXW230531P03835000,22.23,1.13,19.1,19.5,42,0.2088,-0.1265,0.0007,214
Wed May 31 2023,SPXW230531C03840000,326.88,0,333,339,0,0.2076,0.8707,0.0007,71,3840,SPXW230531P03840000,20.75,-0.8,19.6,19.9,20,0.2079,-0.1293,0.0007,152
Wed May 31 2023,SPXW230531C03845000,290.2,0,328.4,334.5,0,0.2073,0.8678,0.0007,37,3845,SPXW230531P03845000,24.95,2.9,20,20.4,1,0.207,-0.1322,0.0007,90
Wed May 31 2023,SPXW230531C03850000,207.7,0,324,329.9,0,0.206,0.8649,0.0007,47,3850,SPXW230531P03850000,24.17,1.62,20.5,20.9,84,0.2062,-0.1351,0.0007,1613
Wed May 31 2023,SPXW230531C03855000,315.2,0,319.5,325.4,0,0.205,0.8619,0.0007,35,3855,SPXW230531P03855000,22.84,-0.21,21,21.3,13,0.2053,-0.1381,0.0007,111
Wed May 31 2023,SPXW230531C03860000,296.59,0,315,321,0,0.2047,0.8588,0.0008,42,3860,SPXW230531P03860000,25.27,-0.95,21.5,21.9,11,0.2046,-0.1412,0.0008,470
Wed May 31 2023,SPXW230531C03865000,292.41,0,310.6,316.5,0,0.2033,0.8557,0.0008,91,3865,SPXW230531P03865000,27.14,2.99,22,22.4,3,0.2037,-0.1443,0.0008,36
Wed May 31 2023,SPXW230531C03870000,307.51,0,306.1,312,0,0.2024,0.8525,0.0008,72,3870,SPXW230531P03870000,23.13,-1.52,22.5,22.9,21,0.2028,-0.1475,0.0008,159
Wed May 31 2023,SPXW230531C03875000,188.2,0,301.7,307.6,0,0.2021,0.8492,0.0008,77,3875,SPXW230531P03875000,23.77,-1.48,23.1,23.4,61,0.202,-0.1508,0.0008,1706
Wed May 31 2023,SPXW230531C03880000,185.5,0,297.3,303.1,0,0.2007,0.8459,0.0008,70,3880,SPXW230531P03880000,24.16,-1.64,23.6,24,25,0.2011,-0.1541,0.0008,495
Wed May 31 2023,SPXW230531C03885000,264.4,0,292.9,298.7,0,0.1999,0.8425,0.0008,78,3885,SPXW230531P03885000,26.8,0.45,24.2,24.5,15,0.2002,-0.1575,0.0008,59
Wed May 31 2023,SPXW230531C03890000,298.3,0,288.5,294.3,0,0.199,0.839,0.0008,44,3890,SPXW230531P03890000,25.92,-1.03,24.7,25.1,8,0.1993,-0.161,0.0008,338
Wed May 31 2023,SPXW230531C03895000,257.29,0,284.1,289.9,0,0.1981,0.8354,0.0009,43,3895,SPXW230531P03895000,27.5,-0.05,25.3,25.7,24,0.1984,-0.1646,0.0009,183
Wed May 31 2023,SPXW230531C03900000,291.6,0,279.8,285.5,0,0.1973,0.8318,0.0009,415,3900,SPXW230531P03900000,27.12,-3.05,25.9,26.3,111,0.1976,-0.1682,0.0009,2794
Wed May 31 2023,SPXW230531C03905000,270.56,0,275.4,281.2,0,0.197,0.8281,0.0009,373,3905,SPXW230531P03905000,30.35,1.5,26.5,26.9,1,0.1967,-0.1719,0.0009,89
Wed May 31 2023,SPXW230531C03910000,226.85,0,271.1,276.8,0,0.1956,0.8243,0.0009,104,3910,SPXW230531P03910000,33.15,3.7,27.1,27.5,6,0.1957,-0.1757,0.0009,89
Wed May 31 2023,SPXW230531C03915000,182.2,0,266.8,272.5,0,0.1952,0.8205,0.0009,17,3915,SPXW230531P03915000,28.6,-1.55,27.8,28.1,32,0.1949,-0.1795,0.0009,94
Wed May 31 2023,SPXW230531C03925000,259.73,0,258.2,263.8,0,0.1929,0.8125,0.001,45,3925,SPXW230531P03925000,31.3,-0.15,29.1,29.5,28,0.1932,-0.1875,0.001,222
Wed May 31 2023,SPXW230531C03930000,236.4,-31.7,254,259.5,3,0.1921,0.8084,0.001,52,3930,SPXW230531P03930000,32.85,0.7,29.8,30.2,6,0.1923,-0.1916,0.001,457
Wed May 31 2023,SPXW230531C03935000,209,0,249.7,255.3,0,0.1913,0.8042,0.001,57,3935,SPXW230531P03935000,32.72,-0.18,30.5,30.9,19,0.1914,-0.1958,0.001,106
Wed May 31 2023,SPXW230531C03940000,244.48,0,245.5,251,0,0.1904,0.7999,0.001,191,3940,SPXW230531P03940000,36.63,2.98,31.2,31.6,25,0.1905,-0.2001,0.001,386
Wed May 31 2023,SPXW230531C03945000,240.82,0,241.3,246.7,0,0.1893,0.7956,0.001,42,3945,SPXW230531P03945000,35.07,0.67,31.9,32.4,26,0.1896,-0.2044,0.001,119
Wed May 31 2023,SPXW230531C03950000,234.31,-17.04,237.1,242.5,2,0.1886,0.7911,0.001,1020,3950,SPXW230531P03950000,33.6,-1.55,32.7,33.1,103,0.1887,-0.2089,0.001,2309
Wed May 31 2023,SPXW230531C03955000,229.8,-17.2,232.9,238.3,1,0.1877,0.7866,0.0011,54,3955,SPXW230531P03955000,38.34,2.39,33.5,33.9,2,0.1879,-0.2134,0.0011,54
Wed May 31 2023,SPXW230531C03960000,220.5,-22.35,228.8,234.1,6,0.1868,0.7819,0.0011,233,3960,SPXW230531P03960000,39.3,2.55,34.3,34.7,34,0.187,-0.2181,0.0011,125
Wed May 31 2023,SPXW230531C03965000,210.43,0,224.6,229.9,0,0.1859,0.7772,0.0011,48,3965,SPXW230531P03965000,36,-1.55,35.1,35.5,24,0.1861,-0.2228,0.0011,51
Wed May 31 2023,SPXW230531C03970000,215.7,0,220.5,225.8,0,0.1855,0.7724,0.0011,67,3970,SPXW230531P03970000,37.9,-0.45,35.9,36.3,2,0.1852,-0.2276,0.0011,398
Wed May 31 2023,SPXW230531C03975000,230.5,0,216.4,221.6,0,0.1842,0.7675,0.0012,146,3975,SPXW230531P03975000,44.58,5.33,36.7,37.2,2,0.1843,-0.2325,0.0012,413
Wed May 31 2023,SPXW230531C03985000,210.45,-11.95,208.9,213.3,1,0.183,0.7573,0.0012,106,3985,SPXW230531P03985000,41.56,0.56,38.5,39,4,0.1826,-0.2426,0.0012,95
Wed May 31 2023,SPXW230531C03990000,201.61,-16.54,204.8,209.2,1,0.182,0.7521,0.0012,95,3990,SPXW230531P03990000,44.59,2.69,39.4,39.9,3,0.1816,-0.2479,0.0012,230
Wed May 31 2023,SPXW230531C03995000,186.37,-27.78,200.8,205.3,2,0.1813,0.7468,0.0012,136,3995,SPXW230531P03995000,43.4,0.55,40.3,40.8,15,0.1807,-0.2532,0.0012,23
Wed May 31 2023,SPXW230531C04000000,192.55,-17.85,196.7,201.2,2,0.1802,0.7414,0.0012,1697,4000,SPXW230531P04000000,41.5,-2.8,41.3,41.7,81,0.1798,-0.2586,0.0012,2076
Wed May 31 2023,SPXW230531C04005000,194.09,-12.01,192.7,197.2,3,0.1792,0.7359,0.0013,128,4005,SPXW230531P04005000,47.19,2.44,42.2,42.7,3,0.1788,-0.2641,0.0013,268
Wed May 31 2023,SPXW230531C04015000,162,0,184.8,189.2,0,0.1774,0.7245,0.0013,147,4015,SPXW230531P04015000,47.14,0.39,44.3,44.7,1,0.1771,-0.2755,0.0013,84
Wed May 31 2023,SPXW230531C04025000,179.03,-11.27,176.9,181.3,1,0.1754,0.7127,0.0014,187,4025,SPXW230531P04025000,54.6,5.8,46.4,46.8,4,0.1752,-0.2873,0.0014,437
Wed May 31 2023,SPXW230531C04030000,169.12,0,173,177.4,0,0.1744,0.7067,0.0014,110,4030,SPXW230531P04030000,49.49,-0.41,47.5,47.9,8,0.1743,-0.2933,0.0014,281
Wed May 31 2023,SPXW230531C04040000,146.8,0,165.3,169.7,0,0.1724,0.6942,0.0014,806,4040,SPXW230531P04040000,57.31,5.21,49.7,50.2,12,0.1724,-0.3058,0.0014,92
Wed May 31 2023,SPXW230531C04045000,159.1,0,161.5,165.8,0,0.1715,0.6878,0.0014,66,4045,SPXW230531P04045000,53.4,0.15,50.9,51.4,2,0.1716,-0.3122,0.0014,50
Wed May 31 2023,SPXW230531C04050000,145.3,-26,157.7,162,7,0.1705,0.6813,0.0014,429,4050,SPXW230531P04050000,56,1.6,52.1,52.5,21,0.1706,-0.3187,0.0014,313
Wed May 31 2023,SPXW230531C04055000,146.8,-20.75,154,158.3,4,0.1696,0.6746,0.0015,83,4055,SPXW230531P04055000,72.3,0,53.3,53.8,0,0.1697,-0.3254,0.0015,49
Wed May 31 2023,SPXW230531C04060000,163,0,150.2,154.5,0,0.1686,0.6679,0.0015,263,4060,SPXW230531P04060000,59.95,3.1,54.5,55,2,0.1686,-0.3321,0.0015,302
Wed May 31 2023,SPXW230531C04065000,144.96,-15.14,146.5,150.8,37,0.1678,0.661,0.0015,77,4065,SPXW230531P04065000,57.54,-0.56,55.8,56.3,1,0.1677,-0.339,0.0015,17
Wed May 31 2023,SPXW230531C04070000,148.58,0,144.8,145.4,0,0.1669,0.654,0.0015,59,4070,SPXW230531P04070000,59.42,0.07,57.1,57.6,8,0.1668,-0.346,0.0015,162
Wed May 31 2023,SPXW230531C04075000,120.1,0,141.2,141.8,0,0.166,0.6469,0.0016,126,4075,SPXW230531P04075000,66.98,6.33,58.4,58.9,1,0.1658,-0.3531,0.0016,325
Wed May 31 2023,SPXW230531C04080000,133.3,-15.8,137.6,138.2,17,0.1651,0.6397,0.0016,839,4080,SPXW230531P04080000,61.55,-0.45,59.8,60.3,4,0.1649,-0.3603,0.0016,65
Wed May 31 2023,SPXW230531C04085000,129.8,-15.65,134,134.6,51,0.1641,0.6323,0.0016,184,4085,SPXW230531P04085000,71.5,0,61.2,61.7,0,0.1639,-0.3677,0.0016,159
Wed May 31 2023,SPXW230531C04090000,122.51,0,130.5,131,0,0.1631,0.6248,0.0016,112,4090,SPXW230531P04090000,63.54,-1.16,62.6,63.1,161,0.1629,-0.3752,0.0016,226
Wed May 31 2023,SPXW230531C04100000,116.76,-18.04,123.5,124.1,8,0.1612,0.6095,0.0016,4881,4100,SPXW230531P04100000,66.7,-0.9,65.6,66.1,18,0.1611,-0.3905,0.0016,954
Wed May 31 2023,SPXW230531C04105000,115.18,-16.12,120.1,120.6,9,0.1602,0.6016,0.0017,59,4105,SPXW230531P04105000,87.8,0,67.1,67.6,0,0.16,-0.3984,0.0017,61
Wed May 31 2023,SPXW230531C04110000,115.2,-12.7,116.7,117.3,175,0.1594,0.5937,0.0017,415,4110,SPXW230531P04110000,73.6,3,68.7,69.2,9,0.1591,-0.4063,0.0017,175
Wed May 31 2023,SPXW230531C04115000,109.3,-15.2,113.3,113.9,4,0.1583,0.5856,0.0017,56,4115,SPXW230531P04115000,76.3,0,70.3,70.8,0,0.1582,-0.4144,0.0017,16
Wed May 31 2023,SPXW230531C04120000,98.32,-22.78,110,110.6,5,0.1574,0.5774,0.0017,177,4120,SPXW230531P04120000,80.7,7,72,72.5,15,0.1573,-0.4226,0.0017,79
Wed May 31 2023,SPXW230531C04125000,97.86,-19.89,106.7,107.3,3,0.1564,0.569,0.0017,590,4125,SPXW230531P04125000,80.2,4.8,73.7,74.2,11,0.1564,-0.431,0.0017,388
Wed May 31 2023,SPXW230531C04130000,92.22,-22.23,103.5,104.1,2,0.1555,0.5605,0.0018,198,4130,SPXW230531P04130000,79.1,2.1,75.4,75.9,8,0.1554,-0.4394,0.0018,64
Wed May 31 2023,SPXW230531C04135000,101.1,0,100.3,100.9,0,0.1546,0.552,0.0018,46,4135,SPXW230531P04135000,81.42,2.72,77.2,77.7,8,0.1545,-0.448,0.0018,92
Wed May 31 2023,SPXW230531C04140000,97.65,-10.35,97.2,97.7,7,0.1536,0.5433,0.0018,150,4140,SPXW230531P04140000,80.2,-0.3,79,79.5,2,0.1536,-0.4567,0.0018,167
Wed May 31 2023,SPXW230531C04145000,94.6,-10.2,94.1,94.6,7,0.1527,0.5344,0.0018,55,4145,SPXW230531P04145000,82.5,0.2,80.9,81.4,2,0.1526,-0.4655,0.0018,114
Wed May 31 2023,SPXW230531C04150000,87.04,-14.61,91,91.6,46,0.1518,0.5255,0.0018,1943,4150,SPXW230531P04150000,84.85,0.75,82.8,83.3,56,0.1518,-0.4745,0.0018,632
Wed May 31 2023,SPXW230531C04155000,76.03,-22.57,88,88.6,36,0.1509,0.5165,0.0018,71,4155,SPXW230531P04155000,90.1,4.1,84.7,85.3,3,0.1508,-0.4835,0.0018,57
Wed May 31 2023,SPXW230531C04160000,84.7,-10.8,85.1,85.6,3,0.15,0.5073,0.0018,632,4160,SPXW230531P04160000,88.7,0.8,86.7,87.3,7,0.1499,-0.4926,0.0018,432
Wed May 31 2023,SPXW230531C04170000,75.71,-13.89,79.3,79.9,7,0.1483,0.4887,0.0019,431,4170,SPXW230531P04170000,91.53,0,90.9,91.5,0,0.1482,-0.5112,0.0019,61
Wed May 31 2023,SPXW230531C04175000,75.09,-11.61,76.5,77.1,11,0.1474,0.4793,0.0019,168,4175,SPXW230531P04175000,108.3,14.35,93.1,93.7,6,0.1473,-0.5207,0.0019,41
Wed May 31 2023,SPXW230531C04180000,69.7,-14.1,73.7,74.3,6,0.1465,0.4698,0.0019,71,4180,SPXW230531P04180000,106.96,10.86,95.3,95.9,1,0.1464,-0.5302,0.0019,34
Wed May 31 2023,SPXW230531C04190000,67.2,-11,68.4,69,14,0.1448,0.4504,0.0019,6382,4190,SPXW230531P04190000,107.1,6.7,99.9,100.5,15,0.1447,-0.5495,0.0019,42
Wed May 31 2023,SPXW230531C04195000,59.93,0,65.8,66.4,0,0.144,0.4407,0.0019,33,4195,SPXW230531P04195000,108.5,5.8,102.3,102.9,7,0.1439,-0.5593,0.0019,20
Wed May 31 2023,SPXW230531C04200000,62.92,-9.98,63.3,63.8,36,0.1431,0.4309,0.0019,1352,4200,SPXW230531P04200000,111.06,6.06,104.7,105.3,11,0.143,-0.5691,0.0019,233
Wed May 31 2023,SPXW230531C04205000,60.47,-9.83,60.8,61.4,13,0.1424,0.421,0.0019,3900,4205,SPXW230531P04205000,103.8,-3.6,107.2,107.8,1,0.1422,-0.579,0.0019,4
Wed May 31 2023,SPXW230531C04210000,51.03,-16.67,58.4,58.9,4,0.1415,0.4111,0.0019,253,4210,SPXW230531P04210000,122.39,12.59,109.8,110.3,3,0.1415,-0.5889,0.0019,25
Wed May 31 2023,SPXW230531C04215000,48.7,-16.5,56,56.6,4,0.1407,0.4011,0.0019,57,4215,SPXW230531P04215000,192.37,0,112.4,112.9,0,0.1407,-0.5988,0.0019,1
Wed May 31 2023,SPXW230531C04220000,46.6,-16.2,53.7,54.3,3,0.14,0.3912,0.0019,134,4220,SPXW230531P04220000,124.7,9.9,115.1,115.6,5,0.14,-0.6088,0.0019,24
Wed May 31 2023,SPXW230531C04225000,51.5,-8.9,51.5,52,28,0.1392,0.3812,0.0019,429,4225,SPXW230531P04225000,138.91,0,117.8,118.3,0,0.1392,-0.6188,0.0019,46
Wed May 31 2023,SPXW230531C04230000,46.41,0,49.3,49.8,0,0.1384,0.3712,0.0019,116,4230,SPXW230531P04230000,131.8,11.8,120.6,121.1,5,0.1384,-0.6288,0.0019,24
Wed May 31 2023,SPXW230531C04235000,48.9,-6.9,47.2,47.7,1,0.1377,0.3612,0.0019,61,4235,SPXW230531P04235000,124.2,1.5,123.4,124,4,0.1376,-0.6388,0.0019,7
Wed May 31 2023,SPXW230531C04240000,46.91,-6.64,45.1,45.6,1,0.137,0.3513,0.0019,188,4240,SPXW230531P04240000,127.6,2.2,126.3,126.9,15,0.1369,-0.6487,0.0019,30
Wed May 31 2023,SPXW230531C04245000,43,-8.4,43.1,43.6,3,0.1363,0.3414,0.0019,51,4245,SPXW230531P04245000,139.4,11.2,129.3,129.8,3,0.1362,-0.6586,0.0019,3
Wed May 31 2023,SPXW230531C04250000,40.63,-8.67,41.2,41.7,39,0.1357,0.3315,0.0018,935,4250,SPXW230531P04250000,133.01,1.91,132.3,132.8,29,0.1355,-0.6685,0.0018,279
Wed May 31 2023,SPXW230531C04255000,33.3,-13.9,39.3,39.8,1,0.135,0.3217,0.0018,180,4255,SPXW230531P04255000,134.6,0,133.7,137.8,0,0.1348,-0.6783,0.0018,27
Wed May 31 2023,SPXW230531C04260000,33.19,0,37.5,38,0,0.1344,0.3119,0.0018,263,4260,SPXW230531P04260000,154.67,17.52,136.8,140.9,5,0.1342,-0.6881,0.0018,17
Wed May 31 2023,SPXW230531C04265000,34.3,0,35.7,36.2,0,0.1336,0.3022,0.0018,98,4265,SPXW230531P04265000,145.8,5.65,140,144.1,3,0.1336,-0.6978,0.0018,19
Wed May 31 2023,SPXW230531C04270000,30.74,-10.66,34,34.5,1,0.133,0.2926,0.0018,306,4270,SPXW230531P04270000,151.34,8.09,143.2,147.4,6,0.1329,-0.7073,0.0018,6
Wed May 31 2023,SPXW230531C04275000,32.53,-7.02,32.4,32.8,11,0.1324,0.2832,0.0018,3484,4275,SPXW230531P04275000,199.61,0,146.5,150.7,0,0.1323,-0.7168,0.0018,3
Wed May 31 2023,SPXW230531C04280000,30.98,-6.82,30.8,31.3,9,0.1319,0.2738,0.0018,149,4280,SPXW230531P04280000,172.37,22.82,149.8,154.1,1,0.1317,-0.7262,0.0018,5
Wed May 31 2023,SPXW230531C04285000,27.86,-8.19,29.3,29.7,2,0.1313,0.2645,0.0017,198,4285,SPXW230531P04285000,0,0,153.2,157.5,0,0.1308,-0.7355,0.0017,0
Wed May 31 2023,SPXW230531C04290000,24.23,-10.17,27.8,28.3,3,0.1308,0.2554,0.0017,144,4290,SPXW230531P04290000,174.62,18.47,156.7,161,78,0.1304,-0.7446,0.0017,42
